layer,head,H_max,tau,eff_bw,r2,H_final,norm_final,utilization
19,14,0.5534214847283128,22.132723166446883,1.467562031186793,0.3787465754774457,0.33124238,0.04732034036091396,0.04732034036091396
19,15,1.9769730386679385,8.817121306181159,3.9366625184242565,0.15023949496746858,0.76672727,0.10953246695654732,0.10953246695654732
20,0,14.376548585020952,181.91674292535274,21270.238431571594,0.6193349473171823,6.9341207,0.9905886650085449,0.9905886650085449
20,1,4.323290125810261,15.502197799810856,20.018890673705922,0.2246158170227539,2.5871909,0.3695986952100481,0.3695986952100481
20,2,7.121740011066413,34.29467409063892,139.26993235471636,0.9415032282048976,6.988346,0.9983351571219308,0.9983351571219308
20,3,2.6957585347488577,2.96939183939508,6.478943311354803,0.027882624224633168,2.0,0.2857142857142857,0.2857142857142857
20,4,6.653934794596378,20.555212349658444,100.70104152330002,0.9370891485669482,7.0,1.0,1.0
20,5,6.9814221977506135,35.77039808527305,126.36229177868928,0.7186227851945621,7.0,1.0,1.0
20,6,2.1937856505247195,9.802709310790405,4.575044101778714,0.41605288916977856,3.310926,0.47298942293439594,0.47298942293439594
20,7,7.523691330397829,42.79579092279675,184.0165010244189,0.7779560685836688,6.9627504,0.9946786335536412,0.9946786335536412
20,8,7.601979801874794,44.5031780341269,194.27814441447435,0.7835765643185373,7.0,1.0,1.0
20,9,4.084228083243794,8.832942029845563,16.96192592243773,0.24988842484733986,7.0,1.0,1.0
20,10,11.369235860158245,125.9012068510464,2645.3370931300537,0.5659108132104224,7.0,1.0,1.0
20,11,4.5211390688664626,7.394124363281734,22.96140581616974,0.47758570472939066,2.5871909,0.3695986952100481,0.3695986952100481
20,12,5.152353464570227,11.85474662375927,35.56419158222727,0.8557635766956105,4.456485,0.6366406849452427,0.6366406849452427
20,13,0.23360369750821466,5.435061387049998,1.1757682271506054,0.19388145809241375,0.06888787,0.009841123861925942,0.009841123861925942
20,14,0.8681362720948362,20.629259967781213,1.8253033809292127,0.6688131100069414,0.73259705,0.10465672186442784,0.10465672186442784
20,15,0.45945751599817414,29.363151719306263,1.3750246824102115,0.8659379063197282,0.45826885,0.06546697872025627,0.06546697872025627
21,0,7.765539319677525,58.575851046915545,217.60068978875972,0.3224644519133968,7.0,1.0,1.0
